region,blueprint_id,print_provider_id,brand,model,product,variant_id,color,size,cost_usd,decoration_methods
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401352,Athletic Heather,M,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401353,Athletic Heather,L,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401354,Athletic Heather,XL,32.05,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401355,Athletic Heather,2XL,35.90,dtf
US,10818,217,AS Colour,5933,"Relax Track Shorts 18""",401356,Athletic Heather,3XL,37.79,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401880,Faded Black,S,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401881,Faded Black,M,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401882,Faded Black,L,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401883,Faded Black,XL,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401884,Faded Black,2XL,35.90,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401885,Faded Black,3XL,37.79,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401886,Faded Grey,S,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401887,Faded Grey,M,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401888,Faded Grey,L,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401889,Faded Grey,XL,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401890,Faded Grey,2XL,35.90,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401891,Faded Grey,3XL,37.79,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401892,Faded Bone,S,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401893,Faded Bone,M,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401894,Faded Bone,L,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401895,Faded Bone,XL,32.05,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401896,Faded Bone,2XL,35.90,dtf
US,10858,217,AS Colour,5939,"Relax Faded Track Shorts 18""",401897,Faded Bone,3XL,37.79,dtf
US,5384,217,AS Colour,AS1140,Icon Cap,244932,Atlantic,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244933,Black,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244934,Bone,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244935,Clay,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244936,Cypress,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244937,Ecru,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244938,Midnight Blue,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244939,Petrol Blue,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244940,Plum,One size,21.33,dtf|embroidery
US,5384,217,AS Colour,AS1140,Icon Cap,244942,Walnut,One size,21.33,dtf|embroidery
US,1698,217,AS Colour,AS1117,Bucket Hat,116653,Army,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116654,Black,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116655,Bone,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116659,Ecru,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116661,Orchid,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116662,Storm,One size,21.08,dtf
US,1698,217,AS Colour,AS1117,Bucket Hat,116663,Walnut,One size,21.08,dtf
US,5385,217,AS Colour,1107,Cuff Beanie,244956,Army,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244957,Asphalt Marle,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244960,Black,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244961,Bone,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244962,Camel,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244964,Cobalt,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244966,Ecru,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244967,Gold,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244968,Grey Marle,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244970,Mushroom,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244972,Navy,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244973,Orchid,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244974,Petrol Blue,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244975,Pine Green,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244976,Pink,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244978,Powder,One size,22.98,embroidery
US,5385,217,AS Colour,1107,Cuff Beanie,244980,White Marle,One size,22.98,embroidery
